subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2998	morale	Moral	In der natürlichen >pitie< des Menschen wurzelt Rousseau zufolge seine Fähigkeit und Bereitschaft zur Vergesellschaftung, und seine >perfectibilite< ermögliche die geschichtliche Menschwerdung und den Fortschritt. Mit der Selbstkonstituierung der Menschheit, mit dem Entstehen von Sprache, Moral, Religiosität, Institutionen und Staatlichkeit beginne aber zugleich ein verhängnisvoller destruktiver Prozess, der den Menschen langfristig förmlich zum Tyrannen seiner selbst und der Natur mache.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3066	religion	Religiosität	In der natürlichen >pitie< des Menschen wurzelt Rousseau zufolge seine Fähigkeit und Bereitschaft zur Vergesellschaftung, und seine >perfectibilite< ermögliche die geschichtliche Menschwerdung und den Fortschritt. Mit der Selbstkonstituierung der Menschheit, mit dem Entstehen von Sprache, Moral, Religiosität, Institutionen und Staatlichkeit beginne aber zugleich ein verhängnisvoller destruktiver Prozess, der den Menschen langfristig förmlich zum Tyrannen seiner selbst und der Natur mache.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2901	État	Staatlichkeit	In der natürlichen >pitie< des Menschen wurzelt Rousseau zufolge seine Fähigkeit und Bereitschaft zur Vergesellschaftung, und seine >perfectibilite< ermögliche die geschichtliche Menschwerdung und den Fortschritt. Mit der Selbstkonstituierung der Menschheit, mit dem Entstehen von Sprache, Moral, Religiosität, Institutionen und Staatlichkeit beginne aber zugleich ein verhängnisvoller destruktiver Prozess, der den Menschen langfristig förmlich zum Tyrannen seiner selbst und der Natur mache.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3111	tyrannie	Tyrannen	In der natürlichen >pitie< des Menschen wurzelt Rousseau zufolge seine Fähigkeit und Bereitschaft zur Vergesellschaftung, und seine >perfectibilite< ermögliche die geschichtliche Menschwerdung und den Fortschritt. Mit der Selbstkonstituierung der Menschheit, mit dem Entstehen von Sprache, Moral, Religiosität, Institutionen und Staatlichkeit beginne aber zugleich ein verhängnisvoller destruktiver Prozess, der den Menschen langfristig förmlich zum Tyrannen seiner selbst und der Natur mache.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2965	langue	Sprachentstehungstheorie	An anderem Ort legt Rousseau eine Sprachentstehungstheorie vor (Essai sur l'origine des langues, oü il est parle de la melodie et de l’imitation musicale, entstanden 1754/1761, erschienen postum 1781).
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2883	égalité	Ungleichheit	Im bürgerlichen Zustand sind zwar alle Menschen zunächst als Bürger (politisch und rechtlich) gleich, aber die soziale und ökonomische Ungleichheit zwischen ihnen wächst ständig, was laut Rousseau zum Verfall des Rechtsstaates und zum Despotismus führt, in dem langfristig die Menschen zu willfährigen Sklaven einer autoritären Herrschaft degradiert werden.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2901	État	Rechtsstaates	Im bürgerlichen Zustand sind zwar alle Menschen zunächst als Bürger (politisch und rechtlich) gleich, aber die soziale und ökonomische Ungleichheit zwischen ihnen wächst ständig, was laut Rousseau zum Verfall des Rechtsstaates und zum Despotismus führt, in dem langfristig die Menschen zu willfährigen Sklaven einer autoritären Herrschaft degradiert werden.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2761	absolutisme éclairé	Despotismus	Im bürgerlichen Zustand sind zwar alle Menschen zunächst als Bürger (politisch und rechtlich) gleich, aber die soziale und ökonomische Ungleichheit zwischen ihnen wächst ständig, was laut Rousseau zum Verfall des Rechtsstaates und zum Despotismus führt, in dem langfristig die Menschen zu willfährigen Sklaven einer autoritären Herrschaft degradiert werden.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2822	civilisation	Zivilisationstheorie	Es gibt gute Gründe, Rousseaus Gesamtwerk von seinem zweiten Discours , seiner Zivilisationstheorie und Geschichtsphilosophie, her zu lesen, einem Text, den er selbst für seinen radikalsten hält.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2933	histoire	Geschichtsphilosophie	Es gibt gute Gründe, Rousseaus Gesamtwerk von seinem zweiten Discours , seiner Zivilisationstheorie und Geschichtsphilosophie, her zu lesen, einem Text, den er selbst für seinen radikalsten hält.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3048	politique	politische Theorie	Es gibt gute Gründe, Rousseaus Gesamtwerk von seinem zweiten Discours , seiner Zivilisationstheorie und Geschichtsphilosophie, her zu lesen, einem Text, den er selbst für seinen radikalsten hält. Die so unterschiedlichen Diskurstypen seiner Werke, seine politische Theorie, Erziehungstheorie, Religionsphilosophie, seine literarischen und autobiographischen Schriften lassen sich aus dieser Perspektive schlüssig als Verzweigungen einer einheitlichen Grundintention darstellen.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2882	éducation	Erziehungstheorie	Es gibt gute Gründe, Rousseaus Gesamtwerk von seinem zweiten Discours , seiner Zivilisationstheorie und Geschichtsphilosophie, her zu lesen, einem Text, den er selbst für seinen radikalsten hält. Die so unterschiedlichen Diskurstypen seiner Werke, seine politische Theorie, Erziehungstheorie, Religionsphilosophie, seine literarischen und autobiographischen Schriften lassen sich aus dieser Perspektive schlüssig als Verzweigungen einer einheitlichen Grundintention darstellen.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3066	religion	Religionsphilosophie	Es gibt gute Gründe, Rousseaus Gesamtwerk von seinem zweiten Discours , seiner Zivilisationstheorie und Geschichtsphilosophie, her zu lesen, einem Text, den er selbst für seinen radikalsten hält. Die so unterschiedlichen Diskurstypen seiner Werke, seine politische Theorie, Erziehungstheorie, Religionsphilosophie, seine literarischen und autobiographischen Schriften lassen sich aus dieser Perspektive schlüssig als Verzweigungen einer einheitlichen Grundintention darstellen.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2791	autobiographie	autobiographischen Schriften	Es gibt gute Gründe, Rousseaus Gesamtwerk von seinem zweiten Discours , seiner Zivilisationstheorie und Geschichtsphilosophie, her zu lesen, einem Text, den er selbst für seinen radikalsten hält. Die so unterschiedlichen Diskurstypen seiner Werke, seine politische Theorie, Erziehungstheorie, Religionsphilosophie, seine literarischen und autobiographischen Schriften lassen sich aus dieser Perspektive schlüssig als Verzweigungen einer einheitlichen Grundintention darstellen.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3061	raison	vernunft-, zivilisations- und aufklärungskritische Impulse	Rousseau zieht sich 1756 nach Montmorency zurück, wo in rascher Folge seine großen philosophischen, pädagogischen und literarischen Werke entstehen, die vernunft-, zivilisations- und aufklärungskritische Impulse enthalten, durchaus noch im Spektrum einer >Selbstaufklärung der Aufklärung<.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2822	civilisation	zivilisations- und aufklärungskritische Impulse	Rousseau zieht sich 1756 nach Montmorency zurück, wo in rascher Folge seine großen philosophischen, pädagogischen und literarischen Werke entstehen, die vernunft-, zivilisations- und aufklärungskritische Impulse enthalten, durchaus noch im Spektrum einer >Selbstaufklärung der Aufklärung<.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2850	critique sociale	aufklärungskritische Impulse	Rousseau zieht sich 1756 nach Montmorency zurück, wo in rascher Folge seine großen philosophischen, pädagogischen und literarischen Werke entstehen, die vernunft-, zivilisations- und aufklärungskritische Impulse enthalten, durchaus noch im Spektrum einer >Selbstaufklärung der Aufklärung<.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2972	Lumières	aufklärungskritische Impulse	Rousseau zieht sich 1756 nach Montmorency zurück, wo in rascher Folge seine großen philosophischen, pädagogischen und literarischen Werke entstehen, die vernunft-, zivilisations- und aufklärungskritische Impulse enthalten, durchaus noch im Spektrum einer >Selbstaufklärung der Aufklärung<.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2903	être humain	Mensch	Ursprünglich sei der Mensch weder gut noch böse, aber die Gesellschaft verderbe ihn, so behauptet Rousseau im zweiten Discours.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3090	société	Gesellschaft	Ursprünglich sei der Mensch weder gut noch böse, aber die Gesellschaft verderbe ihn, so behauptet Rousseau im zweiten Discours.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2903	être humain	Menschwerdung	Rousseaus Werk Emile, das zugleich Theorie, Fiktion und Erzählung ist, thematisiert die individuelle Menschwerdung, während der etwa gleichzeitig entstandene politische Traktat Du contrat social die kollektive Menschwerdung als Bürger eines aufgeklärten republikanischen Gemeinwesens analysiert.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3048	politique	politischer Herrschaft	In Du con-trat social ou Principes du droit politique (1762) leitet Rousseau die Legitimität politischer Herrschaft aus einem hypothetischen Vertrag zwischen den Individuen her.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3125	volonté	Gemeinwillens	Rousseaus Staatstheorie ist republikanisch bzw. basisdemokratisch angelegt. Auf Grund der prinzipiellen Dominanz des Gemeinwillens (>volonte generale<) über die Gesamtheit der Partikularinteressen (>volonte de tous<) trägt freilich die Rousseausche Republik autoritäre, potenziell totalitäre Züge.
http://zora.uni-trier.de:11000/entity/Q691	Montesquieu	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2972	Lumières	Aufklärung	Er markiert einen Höhepunkt der politischen Theorie der Aufklärung - nach Locke und Montesquieu - und zeitigt nachhaltig außerordentliche Wirkungen.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2791	autobiographie	Autobiographie	Der umfangreiche und mehrstimmige Briefroman verbindet die tragische Geschichte einer empfindsamen, doch sentimentalisch getönten Liebe über Standesgrenzen hinweg mit lyrischem Landschaftstableau, der Schilderung eines idealen Naturzustands, einer Gesellschaftsutopie, der Evokation des anfänglichen (zweiten) Naturzustands, des Inbegriffs von Glück. 1764 nimmt Rousseau seine Arbeit an seiner Autobiographie (Les confessions de Jean-Jacques Rousseau) auf, deren Bericht bis zum Jahre 1766 fortschreitet, als er einer Einladung David Humes nach England Folge leistet.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3119	vérité	Wahrhaftigkeit	Rousseaus Konkurrenz mit Montaigne um Authentizität, die er Montaigne abzusprechen bereit ist, erzeugt einen Zwang zur bedingungslosen Wahrhaftigkeit (»rendre mon ame transparente aux yeux du lecteur«, Confessions ).
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q1455	Rousseau	seiner Person	Wie Montaigne stellt Rousseau eine schonungslose Offenbarung seiner Person in all ihren Facetten und bis in ihre menschlichen und moralischen Schwächen hinein in Aussicht.
http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2792	autoréflexivité	Reflexionsprosa	In seinen Reveries schafft Rousseau eine höchst subtile Form von Reflexionsprosa, die die Grenzen zwischen theoretischer Erörterung, Erzählen und literarischer Fiktion hinter sich lässt und in Gedankenlyrik übergeht.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2804	bonheur	Glück	Regression ins Glück des primitiven Menschen, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören Rousseaus Rêveries.
http://zora.uni-trier.de:11000/entity/Q826	Rousseaus	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q2903	être humain	Menschen	Regression ins Glück des primitiven Menschen, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören Rousseaus Rêveries.
https://data.mimotext.uni-trier.de/entity/Q1022	Candide	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3039	philosophie	philosophische Positionen	Wie schon in Voltaires Candide, werden auch in diesem Roman philosophische Positionen auf die lebensweltliche Probe gestellt.
https://data.mimotext.uni-trier.de/entity/Q842	er	http://zora.uni-trier.de:11000/entity/P22	http://data.mimotext.uni-trier.de/entity/Q3000	musique	Musik	Die Musik ist eine seiner Leidenschaften, und er entwickelt, ohne großen Erfolg, ein innovatives musikalisches Notationssystem; seine zahlreichen musikwissenschaftlichen Beiträge zur Encyclopedie erscheinen 1767 gesammelt in seinem Dictionnaire de musique.
https://data.mimotext.uni-trier.de/entity/Q1027	Emile	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2882	éducation	Erziehung	In seinem Erziehungstraktat und Erziehungsroman Emile beschreibt er, der Analogie von Menschheitsgeschichte und individueller Entwicklung folgend, eine exemplarische Bildungsbiographie des fiktiven Jungen Emile, dem er später eine Gefährtin namens Sophie zur Seite stellt: die exemplarische Erziehung des individuellen natürlichen Menschen zur Zivilisation.
https://data.mimotext.uni-trier.de/entity/Q1027	Emile	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2948	individualisme	individuellen natürlichen Menschen	In seinem Erziehungstraktat und Erziehungsroman Emile beschreibt er, der Analogie von Menschheitsgeschichte und individueller Entwicklung folgend, eine exemplarische Bildungsbiographie des fiktiven Jungen Emile, dem er später eine Gefährtin namens Sophie zur Seite stellt: die exemplarische Erziehung des individuellen natürlichen Menschen zur Zivilisation.
https://data.mimotext.uni-trier.de/entity/Q1027	Emile	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2903	être humain	Menschen	In seinem Erziehungstraktat und Erziehungsroman Emile beschreibt er, der Analogie von Menschheitsgeschichte und individueller Entwicklung folgend, eine exemplarische Bildungsbiographie des fiktiven Jungen Emile, dem er später eine Gefährtin namens Sophie zur Seite stellt: die exemplarische Erziehung des individuellen natürlichen Menschen zur Zivilisation.
https://data.mimotext.uni-trier.de/entity/Q1027	Emile	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2822	civilisation	Zivilisation	In seinem Erziehungstraktat und Erziehungsroman Emile beschreibt er, der Analogie von Menschheitsgeschichte und individueller Entwicklung folgend, eine exemplarische Bildungsbiographie des fiktiven Jungen Emile, dem er später eine Gefährtin namens Sophie zur Seite stellt: die exemplarische Erziehung des individuellen natürlichen Menschen zur Zivilisation.
https://data.mimotext.uni-trier.de/entity/Q1027	Emile	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2903	être humain	Menschwerdung	Rousseaus Werk Emile, das zugleich Theorie, Fiktion und Erzählung ist, thematisiert die individuelle Menschwerdung, während der etwa gleichzeitig entstandene politische Traktat Du contrat social die kollektive Menschwerdung als Bürger eines aufgeklärten republikanischen Gemeinwesens analysiert.
https://data.mimotext.uni-trier.de/entity/Q1429	La Nouvelle Heloise	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2776	amour	Liebesgeschichte	Dem Roman ist eine Romanpoetik vorangestellt: »Preface de La Nouvelle Heloise ou Entretien sur les romans, entre l'editeur et un homme de lettres«. Im bukolischen Ambiente der Schweizer Alpen beginnt und endet die nicht standesgemäße Liebesgeschichte zwischen der adeligen, tugendhaft-frommen Julie d'Etanges und ihrem bürgerlichen Hauslehrer Saint-Preux, der auf Julie verzichten muss und ins Ausland, nach Paris und nach England, übersiedelt.
https://data.mimotext.uni-trier.de/entity/Q1429	La Nouvelle Heloise	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3521	Paris	Paris	Dem Roman ist eine Romanpoetik vorangestellt: »Preface de La Nouvelle Heloise ou Entretien sur les romans, entre l'editeur et un homme de lettres«. Im bukolischen Ambiente der Schweizer Alpen beginnt und endet die nicht standesgemäße Liebesgeschichte zwischen der adeligen, tugendhaft-frommen Julie d'Etanges und ihrem bürgerlichen Hauslehrer Saint-Preux, der auf Julie verzichten muss und ins Ausland, nach Paris und nach England, übersiedelt.
https://data.mimotext.uni-trier.de/entity/Q1429	La Nouvelle Heloise	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3275	Angleterre	England	Dem Roman ist eine Romanpoetik vorangestellt: »Preface de La Nouvelle Heloise ou Entretien sur les romans, entre l'editeur et un homme de lettres«. Im bukolischen Ambiente der Schweizer Alpen beginnt und endet die nicht standesgemäße Liebesgeschichte zwischen der adeligen, tugendhaft-frommen Julie d'Etanges und ihrem bürgerlichen Hauslehrer Saint-Preux, der auf Julie verzichten muss und ins Ausland, nach Paris und nach England, übersiedelt.
https://data.mimotext.uni-trier.de/entity/Q1429	Julie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3107	tragédie	tragische Geschichte	Julie, die Saint-Preux noch immer liebt, stirbt nach dem Verlust eines ihrer Kinder. Der umfangreiche und mehrstimmige Briefroman verbindet die tragische Geschichte einer empfindsamen, doch sentimentalisch getönten Liebe über Standesgrenzen hinweg mit lyrischem Landschaftstableau, der Schilderung eines idealen Naturzustands, einer Gesellschaftsutopie, der Evokation des anfänglichen (zweiten) Naturzustands, des Inbegriffs von Glück. 1764 nimmt Rousseau seine Arbeit an seiner Autobiographie (Les confessions de Jean-Jacques Rousseau) auf, deren Bericht bis zum Jahre 1766 fortschreitet, als er einer Einladung David Humes nach England Folge leistet.
https://data.mimotext.uni-trier.de/entity/Q1429	Julie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2776	amour	Liebe	Julie, die Saint-Preux noch immer liebt, stirbt nach dem Verlust eines ihrer Kinder. Der umfangreiche und mehrstimmige Briefroman verbindet die tragische Geschichte einer empfindsamen, doch sentimentalisch getönten Liebe über Standesgrenzen hinweg mit lyrischem Landschaftstableau, der Schilderung eines idealen Naturzustands, einer Gesellschaftsutopie, der Evokation des anfänglichen (zweiten) Naturzustands, des Inbegriffs von Glück. 1764 nimmt Rousseau seine Arbeit an seiner Autobiographie (Les confessions de Jean-Jacques Rousseau) auf, deren Bericht bis zum Jahre 1766 fortschreitet, als er einer Einladung David Humes nach England Folge leistet.
https://data.mimotext.uni-trier.de/entity/Q1429	Julie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2902	état de nature	Naturzustands	Julie, die Saint-Preux noch immer liebt, stirbt nach dem Verlust eines ihrer Kinder. Der umfangreiche und mehrstimmige Briefroman verbindet die tragische Geschichte einer empfindsamen, doch sentimentalisch getönten Liebe über Standesgrenzen hinweg mit lyrischem Landschaftstableau, der Schilderung eines idealen Naturzustands, einer Gesellschaftsutopie, der Evokation des anfänglichen (zweiten) Naturzustands, des Inbegriffs von Glück. 1764 nimmt Rousseau seine Arbeit an seiner Autobiographie (Les confessions de Jean-Jacques Rousseau) auf, deren Bericht bis zum Jahre 1766 fortschreitet, als er einer Einladung David Humes nach England Folge leistet.
https://data.mimotext.uni-trier.de/entity/Q1429	Julie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3115	utopie	Gesellschaftsutopie	Julie, die Saint-Preux noch immer liebt, stirbt nach dem Verlust eines ihrer Kinder. Der umfangreiche und mehrstimmige Briefroman verbindet die tragische Geschichte einer empfindsamen, doch sentimentalisch getönten Liebe über Standesgrenzen hinweg mit lyrischem Landschaftstableau, der Schilderung eines idealen Naturzustands, einer Gesellschaftsutopie, der Evokation des anfänglichen (zweiten) Naturzustands, des Inbegriffs von Glück. 1764 nimmt Rousseau seine Arbeit an seiner Autobiographie (Les confessions de Jean-Jacques Rousseau) auf, deren Bericht bis zum Jahre 1766 fortschreitet, als er einer Einladung David Humes nach England Folge leistet.
https://data.mimotext.uni-trier.de/entity/Q1429	Julie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2804	bonheur	Glück	Julie, die Saint-Preux noch immer liebt, stirbt nach dem Verlust eines ihrer Kinder. Der umfangreiche und mehrstimmige Briefroman verbindet die tragische Geschichte einer empfindsamen, doch sentimentalisch getönten Liebe über Standesgrenzen hinweg mit lyrischem Landschaftstableau, der Schilderung eines idealen Naturzustands, einer Gesellschaftsutopie, der Evokation des anfänglichen (zweiten) Naturzustands, des Inbegriffs von Glück. 1764 nimmt Rousseau seine Arbeit an seiner Autobiographie (Les confessions de Jean-Jacques Rousseau) auf, deren Bericht bis zum Jahre 1766 fortschreitet, als er einer Einladung David Humes nach England Folge leistet.
https://data.mimotext.uni-trier.de/entity/Q1091	Supplement au voyage de Bougainville	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2947	inceste	Inzestverbot	Im Kontext seines moralischen Pluralismus, der ihn in seinem Supplement au voyage de Bougainville (postum 1796) sogar das Inzestverbot relativieren lässt, fordert er die Differenzierung unterschiedlicher Norm- und Moralsysteme und explizit auch eine »morale propre aux artistes«, eine (Ausnahme-)Moral für den Künstler. 1746 erscheinen seine Pensees philosophiques , die öffentlich verbrannt werden, 1748 sein libertiner Roman Les bijoux indiscrets und 1749 seine Lettre sur les aveugles , die seine Inhaftierung in Vincennes zur Folge hat.
https://data.mimotext.uni-trier.de/entity/Q1091	Supplement au voyage de Bougainville	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2998	morale	Moral	Im Kontext seines moralischen Pluralismus, der ihn in seinem Supplement au voyage de Bougainville (postum 1796) sogar das Inzestverbot relativieren lässt, fordert er die Differenzierung unterschiedlicher Norm- und Moralsysteme und explizit auch eine »morale propre aux artistes«, eine (Ausnahme-)Moral für den Künstler. 1746 erscheinen seine Pensees philosophiques , die öffentlich verbrannt werden, 1748 sein libertiner Roman Les bijoux indiscrets und 1749 seine Lettre sur les aveugles , die seine Inhaftierung in Vincennes zur Folge hat.
