ID_alt	themeLabel_alt	themeLabel_neu	ID_neu
http://zora.uni-trier.de:11000/entity/Q2930	inimitié	inimitié	http://data.mimotext.uni-trier.de/entity/Q2950
http://zora.uni-trier.de:11000/entity/Q2931	inspiration	inspiration	http://data.mimotext.uni-trier.de/entity/Q2951
http://zora.uni-trier.de:11000/entity/Q2932	interaction	interaction	http://data.mimotext.uni-trier.de/entity/Q2952
http://zora.uni-trier.de:11000/entity/Q2933	ironie	ironie	http://data.mimotext.uni-trier.de/entity/Q2953
http://zora.uni-trier.de:11000/entity/Q2934	Islam	Islam	http://data.mimotext.uni-trier.de/entity/Q2954
http://zora.uni-trier.de:11000/entity/Q2935	jalousie	jalousie	http://data.mimotext.uni-trier.de/entity/Q2955
http://zora.uni-trier.de:11000/entity/Q2936	jésuite	jésuite	http://data.mimotext.uni-trier.de/entity/Q2956
http://zora.uni-trier.de:11000/entity/Q2937	joie	joie	http://data.mimotext.uni-trier.de/entity/Q2957
http://zora.uni-trier.de:11000/entity/Q2938	journalisme	journalisme	http://data.mimotext.uni-trier.de/entity/Q2958
http://zora.uni-trier.de:11000/entity/Q2939	Judaïsme	Judaïsme	http://data.mimotext.uni-trier.de/entity/Q2959
http://zora.uni-trier.de:11000/entity/Q2940	jugement	jugement	http://data.mimotext.uni-trier.de/entity/Q2960
http://zora.uni-trier.de:11000/entity/Q2941	justice	justice	http://data.mimotext.uni-trier.de/entity/Q2961
http://zora.uni-trier.de:11000/entity/Q2942	justice	justice	http://data.mimotext.uni-trier.de/entity/Q2962
http://zora.uni-trier.de:11000/entity/Q2943	laïcisation	laïcisation	http://data.mimotext.uni-trier.de/entity/Q2963
http://zora.uni-trier.de:11000/entity/Q2944	laideur	laideur	http://data.mimotext.uni-trier.de/entity/Q2964
http://zora.uni-trier.de:11000/entity/Q2945	langue	langue	http://data.mimotext.uni-trier.de/entity/Q2965
http://zora.uni-trier.de:11000/entity/Q2946	lecture	lecture	http://data.mimotext.uni-trier.de/entity/Q2966
http://zora.uni-trier.de:11000/entity/Q2947	libéralisme	libéralisme	http://data.mimotext.uni-trier.de/entity/Q2967
http://zora.uni-trier.de:11000/entity/Q2948	liberté	liberté	http://data.mimotext.uni-trier.de/entity/Q2968
http://zora.uni-trier.de:11000/entity/Q2949	libertinage	libertinage	http://data.mimotext.uni-trier.de/entity/Q2969
http://zora.uni-trier.de:11000/entity/Q2950	littérature clandestine	littérature clandestine	http://data.mimotext.uni-trier.de/entity/Q2970
http://zora.uni-trier.de:11000/entity/Q2951	livre	livre	http://data.mimotext.uni-trier.de/entity/Q2971
http://zora.uni-trier.de:11000/entity/Q2952	Lumières	Lumières	http://data.mimotext.uni-trier.de/entity/Q2972
http://zora.uni-trier.de:11000/entity/Q2953	luxe	luxe	http://data.mimotext.uni-trier.de/entity/Q2973
http://zora.uni-trier.de:11000/entity/Q2954	machine	machine	http://data.mimotext.uni-trier.de/entity/Q2974
http://zora.uni-trier.de:11000/entity/Q2955	magnétisme	magnétisme	http://data.mimotext.uni-trier.de/entity/Q2975
http://zora.uni-trier.de:11000/entity/Q2956	mal	mal	http://data.mimotext.uni-trier.de/entity/Q2976
http://zora.uni-trier.de:11000/entity/Q2957	maladie	maladie	http://data.mimotext.uni-trier.de/entity/Q2977
http://zora.uni-trier.de:11000/entity/Q2958	malheur	malheur	http://data.mimotext.uni-trier.de/entity/Q2978
http://zora.uni-trier.de:11000/entity/Q2959	masque	masque	http://data.mimotext.uni-trier.de/entity/Q2979
http://zora.uni-trier.de:11000/entity/Q2960	matérialisme	matérialisme	http://data.mimotext.uni-trier.de/entity/Q2980
http://zora.uni-trier.de:11000/entity/Q2961	mathématiques	mathématiques	http://data.mimotext.uni-trier.de/entity/Q2981
http://zora.uni-trier.de:11000/entity/Q2962	mécanique	mécanique	http://data.mimotext.uni-trier.de/entity/Q2982
http://zora.uni-trier.de:11000/entity/Q2963	médecine	médecine	http://data.mimotext.uni-trier.de/entity/Q2983
http://zora.uni-trier.de:11000/entity/Q2964	mélancolie	mélancolie	http://data.mimotext.uni-trier.de/entity/Q2984
http://zora.uni-trier.de:11000/entity/Q2965	mémoire	mémoire	http://data.mimotext.uni-trier.de/entity/Q2985
http://zora.uni-trier.de:11000/entity/Q2966	mépris	mépris	http://data.mimotext.uni-trier.de/entity/Q2986
http://zora.uni-trier.de:11000/entity/Q2967	métaphysique	métaphysique	http://data.mimotext.uni-trier.de/entity/Q2987
http://zora.uni-trier.de:11000/entity/Q2968	migration	migration	http://data.mimotext.uni-trier.de/entity/Q2988
http://zora.uni-trier.de:11000/entity/Q2969	minéralogie	minéralogie	http://data.mimotext.uni-trier.de/entity/Q2989
http://zora.uni-trier.de:11000/entity/Q2970	miracle	miracle	http://data.mimotext.uni-trier.de/entity/Q2990
http://zora.uni-trier.de:11000/entity/Q2971	mobilier	mobilier	http://data.mimotext.uni-trier.de/entity/Q2991
http://zora.uni-trier.de:11000/entity/Q2972	mœurs	mœurs	http://data.mimotext.uni-trier.de/entity/Q2992
http://zora.uni-trier.de:11000/entity/Q2973	monade	monade	http://data.mimotext.uni-trier.de/entity/Q2993
http://zora.uni-trier.de:11000/entity/Q2974	monarchie	monarchie	http://data.mimotext.uni-trier.de/entity/Q2994
http://zora.uni-trier.de:11000/entity/Q2975	monstruosité	monstruosité	http://data.mimotext.uni-trier.de/entity/Q2995
http://zora.uni-trier.de:11000/entity/Q2976	montgolfière	montgolfière	http://data.mimotext.uni-trier.de/entity/Q2996
http://zora.uni-trier.de:11000/entity/Q2977	monument	monument	http://data.mimotext.uni-trier.de/entity/Q2997
http://zora.uni-trier.de:11000/entity/Q2978	morale	morale	http://data.mimotext.uni-trier.de/entity/Q2998
http://zora.uni-trier.de:11000/entity/Q2979	mort	mort	http://data.mimotext.uni-trier.de/entity/Q2999
http://zora.uni-trier.de:11000/entity/Q2980	musique	musique	http://data.mimotext.uni-trier.de/entity/Q3000
http://zora.uni-trier.de:11000/entity/Q2981	mystère	mystère	http://data.mimotext.uni-trier.de/entity/Q3001
http://zora.uni-trier.de:11000/entity/Q2982	mystique	mystique	http://data.mimotext.uni-trier.de/entity/Q3002
http://zora.uni-trier.de:11000/entity/Q2983	mythologie	mythologie	http://data.mimotext.uni-trier.de/entity/Q3003
http://zora.uni-trier.de:11000/entity/Q2984	nation	nation	http://data.mimotext.uni-trier.de/entity/Q3004
http://zora.uni-trier.de:11000/entity/Q2985	nature	nature	http://data.mimotext.uni-trier.de/entity/Q3005
http://zora.uni-trier.de:11000/entity/Q2986	naufrage	naufrage	http://data.mimotext.uni-trier.de/entity/Q3006
http://zora.uni-trier.de:11000/entity/Q2987	nécessité	nécessité	http://data.mimotext.uni-trier.de/entity/Q3007
http://zora.uni-trier.de:11000/entity/Q2988	néo-classicisme	néo-classicisme	http://data.mimotext.uni-trier.de/entity/Q3008
http://zora.uni-trier.de:11000/entity/Q2989	newtonianisme	newtonianisme	http://data.mimotext.uni-trier.de/entity/Q3009
http://zora.uni-trier.de:11000/entity/Q2990	noble sauvage'	noble sauvage'	http://data.mimotext.uni-trier.de/entity/Q3010
http://zora.uni-trier.de:11000/entity/Q2991	noblesse	noblesse	http://data.mimotext.uni-trier.de/entity/Q3011
http://zora.uni-trier.de:11000/entity/Q2992	nuit	nuit	http://data.mimotext.uni-trier.de/entity/Q3012
http://zora.uni-trier.de:11000/entity/Q2993	oppression	oppression	http://data.mimotext.uni-trier.de/entity/Q3014
http://zora.uni-trier.de:11000/entity/Q2994	optimisme	optimisme	http://data.mimotext.uni-trier.de/entity/Q3015
http://zora.uni-trier.de:11000/entity/Q2995	optique	optique	http://data.mimotext.uni-trier.de/entity/Q3016
http://zora.uni-trier.de:11000/entity/Q2996	organisation	organisation	http://data.mimotext.uni-trier.de/entity/Q3017
http://zora.uni-trier.de:11000/entity/Q2997	orientalisme	orientalisme	http://data.mimotext.uni-trier.de/entity/Q3018
http://zora.uni-trier.de:11000/entity/Q2998	originalité	originalité	http://data.mimotext.uni-trier.de/entity/Q3019
http://zora.uni-trier.de:11000/entity/Q2999	paix	paix	http://data.mimotext.uni-trier.de/entity/Q3020
http://zora.uni-trier.de:11000/entity/Q3000	pantomime	pantomime	http://data.mimotext.uni-trier.de/entity/Q3021
http://zora.uni-trier.de:11000/entity/Q3001	parade	parade	http://data.mimotext.uni-trier.de/entity/Q3022
http://zora.uni-trier.de:11000/entity/Q3002	paradoxe	paradoxe	http://data.mimotext.uni-trier.de/entity/Q3023
http://zora.uni-trier.de:11000/entity/Q3003	parodie	parodie	http://data.mimotext.uni-trier.de/entity/Q3024
http://zora.uni-trier.de:11000/entity/Q3004	passion	passion	http://data.mimotext.uni-trier.de/entity/Q3025
http://zora.uni-trier.de:11000/entity/Q3005	pastorale en littérature	pastorale en littérature	http://data.mimotext.uni-trier.de/entity/Q3026
http://zora.uni-trier.de:11000/entity/Q3006	patriotisme	patriotisme	http://data.mimotext.uni-trier.de/entity/Q3027
http://zora.uni-trier.de:11000/entity/Q3007	paysannerie	paysannerie	http://data.mimotext.uni-trier.de/entity/Q3028
http://zora.uni-trier.de:11000/entity/Q3008	péché	péché	http://data.mimotext.uni-trier.de/entity/Q3029
http://zora.uni-trier.de:11000/entity/Q3009	pédagogie	pédagogie	http://data.mimotext.uni-trier.de/entity/Q3030
http://zora.uni-trier.de:11000/entity/Q3010	peinture	peinture	http://data.mimotext.uni-trier.de/entity/Q3031
http://zora.uni-trier.de:11000/entity/Q3011	perfectibilité	perfectibilité	http://data.mimotext.uni-trier.de/entity/Q3032
http://zora.uni-trier.de:11000/entity/Q3012	persécution	persécution	http://data.mimotext.uni-trier.de/entity/Q3033
http://zora.uni-trier.de:11000/entity/Q3013	personnalité	personnalité	http://data.mimotext.uni-trier.de/entity/Q3034
http://zora.uni-trier.de:11000/entity/Q3014	perspective	perspective	http://data.mimotext.uni-trier.de/entity/Q3035
http://zora.uni-trier.de:11000/entity/Q3015	pessimisme	pessimisme	http://data.mimotext.uni-trier.de/entity/Q3036
http://zora.uni-trier.de:11000/entity/Q3016	pessimisme culturel	pessimisme culturel	http://data.mimotext.uni-trier.de/entity/Q3037
http://zora.uni-trier.de:11000/entity/Q3017	peuple	peuple	http://data.mimotext.uni-trier.de/entity/Q3038
http://zora.uni-trier.de:11000/entity/Q3018	philosophie	philosophie	http://data.mimotext.uni-trier.de/entity/Q3039
http://zora.uni-trier.de:11000/entity/Q3019	physiognomonie	physiognomonie	http://data.mimotext.uni-trier.de/entity/Q3040
http://zora.uni-trier.de:11000/entity/Q3020	physiologie	physiologie	http://data.mimotext.uni-trier.de/entity/Q3041
http://zora.uni-trier.de:11000/entity/Q3021	physique expérimentale	physique expérimentale	http://data.mimotext.uni-trier.de/entity/Q3042
http://zora.uni-trier.de:11000/entity/Q3022	piétisme	piétisme	http://data.mimotext.uni-trier.de/entity/Q3043
http://zora.uni-trier.de:11000/entity/Q3023	pittoresque	pittoresque	http://data.mimotext.uni-trier.de/entity/Q3044
http://zora.uni-trier.de:11000/entity/Q3024	poésie	poésie	http://data.mimotext.uni-trier.de/entity/Q3045
http://zora.uni-trier.de:11000/entity/Q3025	police	police	http://data.mimotext.uni-trier.de/entity/Q3046
http://zora.uni-trier.de:11000/entity/Q3026	politesse	politesse	http://data.mimotext.uni-trier.de/entity/Q3047
http://zora.uni-trier.de:11000/entity/Q3027	politique	politique	http://data.mimotext.uni-trier.de/entity/Q3048
http://zora.uni-trier.de:11000/entity/Q3028	portrait	portrait	http://data.mimotext.uni-trier.de/entity/Q3049
http://zora.uni-trier.de:11000/entity/Q3029	pouvoir	pouvoir	http://data.mimotext.uni-trier.de/entity/Q3050
http://zora.uni-trier.de:11000/entity/Q3030	préjugé	préjugé	http://data.mimotext.uni-trier.de/entity/Q3051
http://zora.uni-trier.de:11000/entity/Q3031	probabilié	probabilié	http://data.mimotext.uni-trier.de/entity/Q3052
http://zora.uni-trier.de:11000/entity/Q3032	problème	problème	http://data.mimotext.uni-trier.de/entity/Q3053
http://zora.uni-trier.de:11000/entity/Q3033	progrès	progrès	http://data.mimotext.uni-trier.de/entity/Q3054
http://zora.uni-trier.de:11000/entity/Q3034	propriété	propriété	http://data.mimotext.uni-trier.de/entity/Q3055
http://zora.uni-trier.de:11000/entity/Q3035	protestantisme	protestantisme	http://data.mimotext.uni-trier.de/entity/Q3056
http://zora.uni-trier.de:11000/entity/Q3036	proverbe	proverbe	http://data.mimotext.uni-trier.de/entity/Q3057
http://zora.uni-trier.de:11000/entity/Q3037	providence	providence	http://data.mimotext.uni-trier.de/entity/Q3058
http://zora.uni-trier.de:11000/entity/Q3038	psyché	psyché	http://data.mimotext.uni-trier.de/entity/Q3059
http://zora.uni-trier.de:11000/entity/Q3039	Querelle des Anciens et des Modernes	Querelle des Anciens et des Modernes	http://data.mimotext.uni-trier.de/entity/Q3060
http://zora.uni-trier.de:11000/entity/Q3040	raison	raison	http://data.mimotext.uni-trier.de/entity/Q3061
http://zora.uni-trier.de:11000/entity/Q3041	réalité	réalité	http://data.mimotext.uni-trier.de/entity/Q3062
http://zora.uni-trier.de:11000/entity/Q3042	réforme	réforme	http://data.mimotext.uni-trier.de/entity/Q3063
http://zora.uni-trier.de:11000/entity/Q3043	relation amoureuse	relation amoureuse	http://data.mimotext.uni-trier.de/entity/Q3064
http://zora.uni-trier.de:11000/entity/Q3044	relativisme	relativisme	http://data.mimotext.uni-trier.de/entity/Q3065
http://zora.uni-trier.de:11000/entity/Q3045	religion	religion	http://data.mimotext.uni-trier.de/entity/Q3066
http://zora.uni-trier.de:11000/entity/Q3046	République des Lettres	République des Lettres	http://data.mimotext.uni-trier.de/entity/Q3067
http://zora.uni-trier.de:11000/entity/Q3047	rêve	rêve	http://data.mimotext.uni-trier.de/entity/Q3068
http://zora.uni-trier.de:11000/entity/Q3048	révolution	révolution	http://data.mimotext.uni-trier.de/entity/Q3069
http://zora.uni-trier.de:11000/entity/Q3049	rhétorique	rhétorique	http://data.mimotext.uni-trier.de/entity/Q3070
http://zora.uni-trier.de:11000/entity/Q3050	richesse	richesse	http://data.mimotext.uni-trier.de/entity/Q3071
http://zora.uni-trier.de:11000/entity/Q3051	rire	rire	http://data.mimotext.uni-trier.de/entity/Q3072
http://zora.uni-trier.de:11000/entity/Q3052	rivalité	rivalité	http://data.mimotext.uni-trier.de/entity/Q3073
http://zora.uni-trier.de:11000/entity/Q3053	Rococo	Rococo	http://data.mimotext.uni-trier.de/entity/Q3074
http://zora.uni-trier.de:11000/entity/Q3054	rôle de genre	rôle de genre	http://data.mimotext.uni-trier.de/entity/Q3075
http://zora.uni-trier.de:11000/entity/Q11	roman	roman	http://data.mimotext.uni-trier.de/entity/Q3076
http://zora.uni-trier.de:11000/entity/Q3055	roman noir	roman noir	http://data.mimotext.uni-trier.de/entity/Q3077
http://zora.uni-trier.de:11000/entity/Q3056	rumeur	rumeur	http://data.mimotext.uni-trier.de/entity/Q3078
http://zora.uni-trier.de:11000/entity/Q3057	sadisme	sadisme	http://data.mimotext.uni-trier.de/entity/Q3079
http://zora.uni-trier.de:11000/entity/Q3058	satire	satire	http://data.mimotext.uni-trier.de/entity/Q3080
http://zora.uni-trier.de:11000/entity/Q3059	scepticisme	scepticisme	http://data.mimotext.uni-trier.de/entity/Q3081
http://zora.uni-trier.de:11000/entity/Q3060	science	science	http://data.mimotext.uni-trier.de/entity/Q3082
http://zora.uni-trier.de:11000/entity/Q3061	sculpture	sculpture	http://data.mimotext.uni-trier.de/entity/Q3083
http://zora.uni-trier.de:11000/entity/Q3062	séduction	séduction	http://data.mimotext.uni-trier.de/entity/Q3084
http://zora.uni-trier.de:11000/entity/Q3064	sensualisme	sentimentalisme	http://data.mimotext.uni-trier.de/entity/Q3085
http://zora.uni-trier.de:11000/entity/Q3065	sentiment	sensualisme	http://data.mimotext.uni-trier.de/entity/Q3086
http://zora.uni-trier.de:11000/entity/Q3063	sentimentalisme	sentiment	http://data.mimotext.uni-trier.de/entity/Q3087
http://zora.uni-trier.de:11000/entity/Q3066	sexualité	sexualité	http://data.mimotext.uni-trier.de/entity/Q3088
http://zora.uni-trier.de:11000/entity/Q3067	sociabilité	sociabilité	http://data.mimotext.uni-trier.de/entity/Q3089
http://zora.uni-trier.de:11000/entity/Q3068	société	société	http://data.mimotext.uni-trier.de/entity/Q3090
http://zora.uni-trier.de:11000/entity/Q3069	soldat	soldat	http://data.mimotext.uni-trier.de/entity/Q3091
http://zora.uni-trier.de:11000/entity/Q3070	solitude	solitude	http://data.mimotext.uni-trier.de/entity/Q3092
http://zora.uni-trier.de:11000/entity/Q3071	sorcellerie	sorcellerie	http://data.mimotext.uni-trier.de/entity/Q3093
http://zora.uni-trier.de:11000/entity/Q3072	souffrance	souffrance	http://data.mimotext.uni-trier.de/entity/Q3094
http://zora.uni-trier.de:11000/entity/Q3073	statistique	statistique	http://data.mimotext.uni-trier.de/entity/Q3095
http://zora.uni-trier.de:11000/entity/Q3074	sublime	sublime	http://data.mimotext.uni-trier.de/entity/Q3096
http://zora.uni-trier.de:11000/entity/Q3075	suicide	suicide	http://data.mimotext.uni-trier.de/entity/Q3097
http://zora.uni-trier.de:11000/entity/Q3076	superstition	superstition	http://data.mimotext.uni-trier.de/entity/Q3098
http://zora.uni-trier.de:11000/entity/Q3077	technique	technique	http://data.mimotext.uni-trier.de/entity/Q3099
http://zora.uni-trier.de:11000/entity/Q3078	temps	temps	http://data.mimotext.uni-trier.de/entity/Q3100
http://zora.uni-trier.de:11000/entity/Q3079	terreur	terreur	http://data.mimotext.uni-trier.de/entity/Q3101
http://zora.uni-trier.de:11000/entity/Q3080	Théodicée	Théodicée	http://data.mimotext.uni-trier.de/entity/Q3102
http://zora.uni-trier.de:11000/entity/Q3081	théologie	théologie	http://data.mimotext.uni-trier.de/entity/Q3103
http://zora.uni-trier.de:11000/entity/Q3082	tolérance	tolérance	http://data.mimotext.uni-trier.de/entity/Q3104
http://zora.uni-trier.de:11000/entity/Q3083	tradition	tradition	http://data.mimotext.uni-trier.de/entity/Q3105
http://zora.uni-trier.de:11000/entity/Q3084	traduction	traduction	http://data.mimotext.uni-trier.de/entity/Q3106
http://zora.uni-trier.de:11000/entity/Q3085	tragédie	tragédie	http://data.mimotext.uni-trier.de/entity/Q3107
http://zora.uni-trier.de:11000/entity/Q3086	transport	transport	http://data.mimotext.uni-trier.de/entity/Q3108
http://zora.uni-trier.de:11000/entity/Q3087	travail	travail	http://data.mimotext.uni-trier.de/entity/Q3109
http://zora.uni-trier.de:11000/entity/Q3088	troubadour	troubadour	http://data.mimotext.uni-trier.de/entity/Q3110
http://zora.uni-trier.de:11000/entity/Q3089	tyrannie	tyrannie	http://data.mimotext.uni-trier.de/entity/Q3111
http://zora.uni-trier.de:11000/entity/Q3090	universaux	universalisme	http://data.mimotext.uni-trier.de/entity/Q3112
http://zora.uni-trier.de:11000/entity/Q3091	urbanisme	urbanisme	http://data.mimotext.uni-trier.de/entity/Q3113
http://zora.uni-trier.de:11000/entity/Q3092	utilitarisme	utilitarisme	http://data.mimotext.uni-trier.de/entity/Q3114
http://zora.uni-trier.de:11000/entity/Q3093	utopie	utopie	http://data.mimotext.uni-trier.de/entity/Q3115
http://zora.uni-trier.de:11000/entity/Q3094	valeur	valeur	http://data.mimotext.uni-trier.de/entity/Q3116
http://zora.uni-trier.de:11000/entity/Q3095	vanité	vanité	http://data.mimotext.uni-trier.de/entity/Q3117
http://zora.uni-trier.de:11000/entity/Q3096	vengeance	vengeance	http://data.mimotext.uni-trier.de/entity/Q3118
http://zora.uni-trier.de:11000/entity/Q3097	vérité	vérité	http://data.mimotext.uni-trier.de/entity/Q3119
http://zora.uni-trier.de:11000/entity/Q3098	vertu	vertu	http://data.mimotext.uni-trier.de/entity/Q3120
http://zora.uni-trier.de:11000/entity/Q3099	vie	vie	http://data.mimotext.uni-trier.de/entity/Q3121
http://zora.uni-trier.de:11000/entity/Q3100	vie quotidienne	vie quotidienne	http://data.mimotext.uni-trier.de/entity/Q3122
http://zora.uni-trier.de:11000/entity/Q3101		violence	http://data.mimotext.uni-trier.de/entity/Q3123
http://zora.uni-trier.de:11000/entity/Q3102	volcanisme	volcanisme	http://data.mimotext.uni-trier.de/entity/Q3124
http://zora.uni-trier.de:11000/entity/Q3103	volonté	volonté	http://data.mimotext.uni-trier.de/entity/Q3125
http://zora.uni-trier.de:11000/entity/Q3104	voyage	voyage	http://data.mimotext.uni-trier.de/entity/Q3126
http://zora.uni-trier.de:11000/entity/Q3105	vulgarisation	vulgarisation	http://data.mimotext.uni-trier.de/entity/Q3127
http://zora.uni-trier.de:11000/entity/Q3106	zoologie	zoologie	http://data.mimotext.uni-trier.de/entity/Q3128
http://zora.uni-trier.de:11000/entity/Q3508	Paris	Paris	http://data.mimotext.uni-trier.de/entity/Q3521
http://zora.uni-trier.de:11000/entity/Q3179	France	France	http://data.mimotext.uni-trier.de/entity/Q3199
http://zora.uni-trier.de:11000/entity/Q3255	Angleterre 	Angleterre 	http://data.mimotext.uni-trier.de/entity/Q3275
http://zora.uni-trier.de:11000/entity/Q3150	Pérou	Pérou	http://data.mimotext.uni-trier.de/entity/Q3390
http://zora.uni-trier.de:11000/entity/Q3307	Chine	Chine	http://data.mimotext.uni-trier.de/entity/Q3326
http://zora.uni-trier.de:11000/entity/Q3381	monastère 	monastère 	http://data.mimotext.uni-trier.de/entity/Q3397
http://zora.uni-trier.de:11000/entity/Q3123	ruine	ruine	http://data.mimotext.uni-trier.de/entity/Q3145
http://zora.uni-trier.de:11000/entity/Q3277	île	île	http://data.mimotext.uni-trier.de/entity/Q3297
http://zora.uni-trier.de:11000/entity/Q3405	ville	ville	http://data.mimotext.uni-trier.de/entity/Q3419
http://zora.uni-trier.de:11000/entity/Q3363	prison	prison	http://data.mimotext.uni-trier.de/entity/Q3379
http://zora.uni-trier.de:11000/entity/Q3249	Orient	Orient	http://data.mimotext.uni-trier.de/entity/Q3269
http://zora.uni-trier.de:11000/entity/Q3120	paysage	paysage	http://data.mimotext.uni-trier.de/entity/Q3142
http://data.mimotext.uni-trier.de/entity/Q3013	Alpes	Alpes	http://data.mimotext.uni-trier.de/entity/Q3180
http://zora.uni-trier.de:11000/entity/Q3408	village	village	http://data.mimotext.uni-trier.de/entity/Q3422
http://zora.uni-trier.de:11000/entity/Q3133	théâtre	théâtre	http://data.mimotext.uni-trier.de/entity/Q3155
http://zora.uni-trier.de:11000/entity/Q3243	terre	terre	http://data.mimotext.uni-trier.de/entity/Q3263
http://zora.uni-trier.de:11000/entity/Q3554	Europe	Europe	http://data.mimotext.uni-trier.de/entity/Q3401
